Date,Open,High,Low,Close,Volume,Adj Close,SPreturn,Lag1,Lag2,Lag3,Lag4,Lag5,Direction,SPrange,Year,Month,Day,Weekday
37113,1183.430054,1193.329956,1169.550049,1190.160034,960900000,1190.160034,0.568684222,-0.008447187,-1.732812569,0.326539723,-1.142174519,-0.524269834,Up,23.779907,2001,8,10,6
37116,1190.160034,1193.819946,1185.119995,1191.290039,837600000,1191.290039,0.094945635,0.568684222,-0.008447187,-1.732812569,0.326539723,-1.142174519,Up,8.699951,2001,8,13,2
37117,1191.290039,1198.790039,1184.26001,1186.72998,964600000,1186.72998,-0.382783273,0.094945635,0.568684222,-0.008447187,-1.732812569,0.326539723,Down,14.530029,2001,8,14,3
37118,1186.72998,1191.209961,1177.609985,1178.02002,1065600000,1178.02002,-0.733946234,-0.382783273,0.094945635,0.568684222,-0.008447187,-1.732812569,Down,13.599976,2001,8,15,4
37119,1178.02002,1181.800049,1166.079956,1181.660034,1055400000,1181.660034,0.308994239,-0.733946234,-0.382783273,0.094945635,0.568684222,-0.008447187,Up,15.720093,2001,8,16,5
37120,1181.660034,1181.660034,1156.069946,1161.969971,974300000,1161.969971,-1.666305234,0.308994239,-0.733946234,-0.382783273,0.094945635,0.568684222,Down,25.590088,2001,8,17,6
37123,1161.969971,1171.410034,1160.939941,1171.410034,897100000,1171.410034,0.812418843,-1.666305234,0.308994239,-0.733946234,-0.382783273,0.094945635,Up,10.470093,2001,8,20,2
37124,1171.410034,1179.849976,1156.560059,1157.26001,1041600000,1157.26001,-1.207947993,0.812418843,-1.666305234,0.308994239,-0.733946234,-0.382783273,Down,23.289917,2001,8,21,3
37125,1157.26001,1168.560059,1153.339966,1165.310059,1110800000,1165.310059,0.695612821,-1.207947993,0.812418843,-1.666305234,0.308994239,-0.733946234,Up,15.220093,2001,8,22,4
37126,1165.310059,1169.859985,1160.959961,1162.089966,986200000,1162.089966,-0.276329289,0.695612821,-1.207947993,0.812418843,-1.666305234,0.308994239,Down,8.900024,2001,8,23,5
37127,1162.089966,1185.150024,1162.089966,1184.930054,1043600000,1184.930054,1.965431995,-0.276329289,0.695612821,-1.207947993,0.812418843,-1.666305234,Up,23.060058,2001,8,24,6
37130,1184.930054,1186.849976,1178.069946,1179.209961,842600000,1179.209961,-0.482736764,1.965431995,-0.276329289,0.695612821,-1.207947993,0.812418843,Down,8.78003,2001,8,27,2
37131,1179.209961,1179.660034,1161.170044,1161.51001,987100000,1161.51001,-1.501000804,-0.482736764,1.965431995,-0.276329289,0.695612821,-1.207947993,Down,18.48999,2001,8,28,3
37132,1161.51001,1166.969971,1147.380005,1148.560059,963700000,1148.560059,-1.114923753,-1.501000804,-0.482736764,1.965431995,-0.276329289,0.695612821,Down,19.589966,2001,8,29,4
37133,1148.599976,1151.75,1124.869995,1129.030029,1157000000,1129.030029,-1.700392578,-1.114923753,-1.501000804,-0.482736764,1.965431995,-0.276329289,Down,26.880005,2001,8,30,5
37134,1129.030029,1141.829956,1126.380005,1133.579956,920100000,1133.579956,0.40299433,-1.700392578,-1.114923753,-1.501000804,-0.482736764,1.965431995,Up,15.449951,2001,8,31,6
37138,1133.579956,1155.400024,1129.060059,1132.939941,1178300000,1132.939941,-0.056459626,0.40299433,-1.700392578,-1.114923753,-1.501000804,-0.482736764,Down,26.339965,2001,9,4,3
37139,1132.939941,1135.52002,1114.859985,1131.73999,1384500000,1131.73999,-0.105914794,-0.056459626,0.40299433,-1.700392578,-1.114923753,-1.501000804,Down,20.660035,2001,9,5,4
37140,1131.73999,1131.73999,1105.829956,1106.400024,1359700000,1106.400024,-2.239027181,-0.105914794,-0.056459626,0.40299433,-1.700392578,-1.114923753,Down,25.910034,2001,9,6,5
37141,1106.400024,1106.400024,1082.119995,1085.780029,1424300000,1085.780029,-1.863701605,-2.239027181,-0.105914794,-0.056459626,0.40299433,-1.700392578,Down,24.280029,2001,9,7,6
37144,1085.780029,1096.939941,1073.150024,1092.540039,1276600000,1092.540039,0.6225948,-1.863701605,-2.239027181,-0.105914794,-0.056459626,0.40299433,Up,23.789917,2001,9,10,2
37151,1092.540039,1092.540039,1037.459961,1038.77002,2330830000,1038.77002,-4.921560499,0.6225948,-1.863701605,-2.239027181,-0.105914794,-0.056459626,Down,55.080078,2001,9,17,2
37152,1038.77002,1046.420044,1029.25,1032.73999,1650410000,1032.73999,-0.580497115,-4.921560499,0.6225948,-1.863701605,-2.239027181,-0.105914794,Down,17.170044,2001,9,18,3
37153,1032.73999,1038.910034,984.619995,1016.099976,2120550000,1016.099976,-1.61124912,-0.580497115,-4.921560499,0.6225948,-1.863701605,-2.239027181,Down,54.290039,2001,9,19,4
37154,1016.099976,1016.099976,984.48999,984.539978,2004800000,984.539978,-3.105993381,-1.61124912,-0.580497115,-4.921560499,0.6225948,-1.863701605,Down,31.609986,2001,9,20,5
37155,984.539978,984.539978,944.75,965.799988,2317300000,965.799988,-1.903426008,-3.105993381,-1.61124912,-0.580497115,-4.921560499,0.6225948,Down,39.789978,2001,9,21,6
37158,965.799988,1008.440002,965.799988,1003.450012,1746600000,1003.450012,3.898325168,-1.903426008,-3.105993381,-1.61124912,-0.580497115,-4.921560499,Up,42.640014,2001,9,24,2
37159,1003.450012,1017.140015,998.330017,1012.27002,1613800000,1012.27002,0.878968349,3.898325168,-1.903426008,-3.105993381,-1.61124912,-0.580497115,Up,18.809998,2001,9,25,3
37160,1012.27002,1020.289978,1002.619995,1007.039978,1519100000,1007.039978,-0.516664714,0.878968349,3.898325168,-1.903426008,-3.105993381,-1.61124912,Down,17.669983,2001,9,26,4
37161,1007.039978,1018.919983,998.23999,1018.609985,1467000000,1018.609985,1.148912382,-0.516664714,0.878968349,3.898325168,-1.903426008,-3.105993381,Up,20.679993,2001,9,27,5
37162,1018.609985,1040.939941,1018.609985,1040.939941,1631500000,1040.939941,2.192198813,1.148912382,-0.516664714,0.878968349,3.898325168,-1.903426008,Up,22.329956,2001,9,28,6
37165,1040.939941,1040.939941,1026.76001,1038.550049,1175600000,1038.550049,-0.229589807,2.192198813,1.148912382,-0.516664714,0.878968349,3.898325168,Down,14.179931,2001,10,1,2
37166,1038.550049,1051.329956,1034.469971,1051.329956,1289800000,1051.329956,1.230552828,-0.229589807,2.192198813,1.148912382,-0.516664714,0.878968349,Up,16.859985,2001,10,2,3
37167,1051.329956,1075.380005,1041.47998,1072.280029,1650600000,1072.280029,1.992721018,1.230552828,-0.229589807,2.192198813,1.148912382,-0.516664714,Up,33.900025,2001,10,3,4
37168,1072.280029,1084.119995,1067.819946,1069.630005,1609100000,1069.630005,-0.247139173,1.992721018,1.230552828,-0.229589807,2.192198813,1.148912382,Down,16.300049,2001,10,4,5
37169,1069.619995,1072.349976,1053.5,1071.380005,1301700000,1071.380005,0.163607976,-0.247139173,1.992721018,1.230552828,-0.229589807,2.192198813,Up,18.849976,2001,10,5,6
37172,1071.369995,1071.369995,1056.880005,1062.439941,979000000,1062.439941,-0.834443798,0.163607976,-0.247139173,1.992721018,1.230552828,-0.229589807,Down,14.48999,2001,10,8,2
37173,1062.439941,1063.369995,1053.829956,1056.75,1227800000,1056.75,-0.535554132,-0.834443798,0.163607976,-0.247139173,1.992721018,1.230552828,Down,9.540039,2001,10,9,3
37174,1056.75,1081.619995,1052.76001,1080.98999,1312400000,1080.98999,2.293824462,-0.535554132,-0.834443798,0.163607976,-0.247139173,1.992721018,Up,28.859985,2001,10,10,4
37175,1080.98999,1099.160034,1080.98999,1097.430054,1704580000,1097.430054,1.520834064,2.293824462,-0.535554132,-0.834443798,0.163607976,-0.247139173,Up,18.170044,2001,10,11,5
37176,1097.430054,1097.430054,1072.150024,1091.650024,1331400000,1091.650024,-0.526687781,1.520834064,2.293824462,-0.535554132,-0.834443798,0.163607976,Down,25.28003,2001,10,12,6
37179,1091.650024,1091.650024,1078.189941,1089.97998,1024700000,1089.97998,-0.152983462,-0.526687781,1.520834064,2.293824462,-0.535554132,-0.834443798,Down,13.460083,2001,10,15,2
37180,1089.97998,1101.660034,1087.130005,1097.540039,1210500000,1097.540039,0.693596134,-0.152983462,-0.526687781,1.520834064,2.293824462,-0.535554132,Up,14.530029,2001,10,16,3
37181,1097.540039,1107.119995,1076.569946,1077.089966,1452200000,1077.089966,-1.863264416,0.693596134,-0.152983462,-0.526687781,1.520834064,2.293824462,Down,30.550049,2001,10,17,4
37182,1077.089966,1077.939941,1064.540039,1068.609985,1262900000,1068.609985,-0.7873048,-1.863264416,0.693596134,-0.152983462,-0.526687781,1.520834064,Down,13.399902,2001,10,18,5
37183,1068.609985,1075.52002,1057.23999,1073.47998,1294900000,1073.47998,0.455731751,-0.7873048,-1.863264416,0.693596134,-0.152983462,-0.526687781,Up,18.28003,2001,10,19,6
37186,1073.47998,1090.569946,1070.790039,1089.900024,1105700000,1089.900024,1.529608778,0.455731751,-0.7873048,-1.863264416,0.693596134,-0.152983462,Up,19.779907,2001,10,22,2
37187,1089.900024,1098.98999,1081.530029,1084.780029,1317300000,1084.780029,-0.4697674,1.529608778,0.455731751,-0.7873048,-1.863264416,0.693596134,Down,17.459961,2001,10,23,3
37188,1084.780029,1090.26001,1079.97998,1085.199951,1336200000,1085.199951,0.038710337,-0.4697674,1.529608778,0.455731751,-0.7873048,-1.863264416,Up,10.28003,2001,10,24,4
37189,1085.199951,1100.089966,1065.640015,1100.089966,1364400000,1100.089966,1.372098753,0.038710337,-0.4697674,1.529608778,0.455731751,-0.7873048,Up,34.449951,2001,10,25,5
37190,1100.089966,1110.609985,1094.23999,1104.609985,1244500000,1104.609985,0.410877214,1.372098753,0.038710337,-0.4697674,1.529608778,0.455731751,Up,16.369995,2001,10,26,6
37193,1104.609985,1104.609985,1078.300049,1078.300049,1106100000,1078.300049,-2.381830362,0.410877214,1.372098753,0.038710337,-0.4697674,1.529608778,Down,26.309936,2001,10,29,2
37194,1078.300049,1078.300049,1053.609985,1059.790039,1297400000,1059.790039,-1.71659178,-2.381830362,0.410877214,1.372098753,0.038710337,-0.4697674,Down,24.690064,2001,10,30,3
37195,1059.790039,1074.790039,1057.550049,1059.780029,1352500000,1059.780029,-0.000944527,-1.71659178,-2.381830362,0.410877214,1.372098753,0.038710337,Down,17.23999,2001,10,31,4
37196,1059.780029,1085.609985,1054.310059,1084.099976,1317400000,1084.099976,2.294810841,-0.000944527,-1.71659178,-2.381830362,0.410877214,1.372098753,Up,31.299926,2001,11,1,5
37197,1084.099976,1089.630005,1075.579956,1087.199951,1121900000,1087.199951,0.285949181,2.294810841,-0.000944527,-1.71659178,-2.381830362,0.410877214,Up,14.050049,2001,11,2,6
37200,1087.199951,1106.719971,1087.199951,1102.839966,1267700000,1102.839966,1.438559208,0.285949181,2.294810841,-0.000944527,-1.71659178,-2.381830362,Up,19.52002,2001,11,5,2
37201,1102.839966,1119.72998,1095.359985,1118.859985,1356000000,1118.859985,1.452615021,1.438559208,0.285949181,2.294810841,-0.000944527,-1.71659178,Up,24.369995,2001,11,6,3
37202,1118.859985,1126.619995,1112.97998,1115.800049,1411300000,1115.800049,-0.273486946,1.452615021,1.438559208,0.285949181,2.294810841,-0.000944527,Down,13.640015,2001,11,7,4
37203,1115.800049,1135.75,1115.420044,1118.540039,1517500000,1118.540039,0.245562814,-0.273486946,1.452615021,1.438559208,0.285949181,2.294810841,Up,20.329956,2001,11,8,5
37204,1118.540039,1123.02002,1111.130005,1120.310059,1093800000,1120.310059,0.158243777,0.245562814,-0.273486946,1.452615021,1.438559208,0.285949181,Up,11.890015,2001,11,9,6
37207,1120.310059,1121.709961,1098.319946,1118.329956,991600000,1118.329956,-0.176745981,0.158243777,0.245562814,-0.273486946,1.452615021,1.438559208,Down,23.390015,2001,11,12,2
37208,1118.329956,1139.140015,1118.329956,1139.089966,1370100000,1139.089966,1.85634033,-0.176745981,0.158243777,0.245562814,-0.273486946,1.452615021,Up,20.810059,2001,11,13,3
37209,1139.089966,1148.280029,1132.869995,1141.209961,1443400000,1141.209961,0.186113043,1.85634033,-0.176745981,0.158243777,0.245562814,-0.273486946,Up,15.410034,2001,11,14,4
37210,1141.209961,1146.459961,1135.060059,1142.23999,1454500000,1142.23999,0.090257624,0.186113043,1.85634033,-0.176745981,0.158243777,0.245562814,Up,11.399902,2001,11,15,5
37211,1142.23999,1143.52002,1129.920044,1138.650024,1337400000,1138.650024,-0.314291745,0.090257624,0.186113043,1.85634033,-0.176745981,0.158243777,Down,13.599976,2001,11,16,6
37214,1138.650024,1151.060059,1138.650024,1151.060059,1316800000,1151.060059,1.089890198,-0.314291745,0.090257624,0.186113043,1.85634033,-0.176745981,Up,12.410035,2001,11,19,2
37215,1151.060059,1152.449951,1142.170044,1142.660034,1330200000,1142.660034,-0.729764267,1.089890198,-0.314291745,0.090257624,0.186113043,1.85634033,Down,10.279907,2001,11,20,3
37216,1142.660034,1142.660034,1129.780029,1137.030029,1029300000,1137.030029,-0.492710415,-0.729764267,1.089890198,-0.314291745,0.090257624,0.186113043,Down,12.880005,2001,11,21,4
37218,1137.030029,1151.050049,1135.900024,1150.339966,410300000,1150.339966,1.170587993,-0.492710415,-0.729764267,1.089890198,-0.314291745,0.090257624,Up,15.150025,2001,11,23,6
37221,1150.339966,1157.880005,1146.170044,1157.420044,1129800000,1157.420044,0.615477008,1.170587993,-0.492710415,-0.729764267,1.089890198,-0.314291745,Up,11.709961,2001,11,26,2
37222,1157.420044,1163.380005,1140.810059,1149.5,1288000000,1149.5,-0.684284331,0.615477008,1.170587993,-0.492710415,-0.729764267,1.089890198,Down,22.569946,2001,11,27,3
37223,1149.5,1149.5,1128.290039,1128.52002,1423700000,1128.52002,-1.825139626,-0.684284331,0.615477008,1.170587993,-0.492710415,-0.729764267,Down,21.209961,2001,11,28,4
37224,1128.52002,1140.400024,1125.51001,1140.199951,1375700000,1140.199951,1.03497774,-1.825139626,-0.684284331,0.615477008,1.170587993,-0.492710415,Up,14.890014,2001,11,29,5
37225,1140.199951,1143.569946,1135.890015,1139.449951,1343600000,1139.449951,-0.065777937,1.03497774,-1.825139626,-0.684284331,0.615477008,1.170587993,Down,7.679931,2001,11,30,6
37228,1139.449951,1139.449951,1125.780029,1129.900024,1202900000,1129.900024,-0.838117286,-0.065777937,1.03497774,-1.825139626,-0.684284331,0.615477008,Down,13.669922,2001,12,3,2
37229,1129.900024,1144.800049,1128.859985,1144.800049,1318500000,1144.800049,1.318702955,-0.838117286,-0.065777937,1.03497774,-1.825139626,-0.684284331,Up,15.940064,2001,12,4,3
37230,1143.77002,1173.619995,1143.77002,1170.349976,1765300000,1170.349976,2.231824415,1.318702955,-0.838117286,-0.065777937,1.03497774,-1.825139626,Up,29.849975,2001,12,5,4
37231,1170.349976,1173.349976,1164.430054,1167.099976,1487900000,1167.099976,-0.277694712,2.231824415,1.318702955,-0.838117286,-0.065777937,1.03497774,Down,8.919922,2001,12,6,5
37232,1167.099976,1167.099976,1152.660034,1158.310059,1248200000,1158.310059,-0.753141734,-0.277694712,2.231824415,1.318702955,-0.838117286,-0.065777937,Down,14.439942,2001,12,7,6
37235,1158.310059,1158.310059,1139.660034,1139.930054,1218700000,1139.930054,-1.586794905,-0.753141734,-0.277694712,2.231824415,1.318702955,-0.838117286,Down,18.650025,2001,12,10,2
37236,1139.930054,1150.890015,1134.319946,1136.76001,1367200000,1136.76001,-0.278091098,-1.586794905,-0.753141734,-0.277694712,2.231824415,1.318702955,Down,16.570069,2001,12,11,3
37237,1136.76001,1141.579956,1126.01001,1137.069946,1449700000,1137.069946,0.027264858,-0.278091098,-1.586794905,-0.753141734,-0.277694712,2.231824415,Up,15.569946,2001,12,12,4
37238,1137.069946,1137.069946,1117.849976,1119.380005,1511500000,1119.380005,-1.555747829,0.027264858,-0.278091098,-1.586794905,-0.753141734,-0.277694712,Down,19.21997,2001,12,13,5
37239,1119.380005,1128.280029,1114.530029,1123.089966,1306800000,1123.089966,0.331429987,-1.555747829,0.027264858,-0.278091098,-1.586794905,-0.753141734,Up,13.75,2001,12,14,6
37242,1123.089966,1137.300049,1122.660034,1134.359985,1260400000,1134.359985,1.003483188,0.331429987,-1.555747829,0.027264858,-0.278091098,-1.586794905,Up,14.640015,2001,12,17,2
37243,1134.359985,1145.099976,1134.359985,1142.920044,1354000000,1142.920044,0.75461574,1.003483188,0.331429987,-1.555747829,0.027264858,-0.278091098,Up,10.739991,2001,12,18,3
37244,1142.920044,1152.439941,1134.75,1149.560059,1484900000,1149.560059,0.580969337,0.75461574,1.003483188,0.331429987,-1.555747829,0.027264858,Up,17.689941,2001,12,19,4
37245,1149.560059,1151.420044,1139.930054,1139.930054,1490500000,1139.930054,-0.837712212,0.580969337,0.75461574,1.003483188,0.331429987,-1.555747829,Down,11.48999,2001,12,20,5
37246,1139.930054,1147.459961,1139.930054,1144.890015,1694000000,1144.890015,0.435110995,-0.837712212,0.580969337,0.75461574,1.003483188,0.331429987,Up,7.529907,2001,12,21,6
37249,1144.890015,1147.829956,1144.619995,1144.650024,439670000,1144.650024,-0.020961926,0.435110995,-0.837712212,0.580969337,0.75461574,1.003483188,Down,3.209961,2001,12,24,2
37251,1144.650024,1159.180054,1144.650024,1149.369995,791100000,1149.369995,0.412350579,-0.020961926,0.435110995,-0.837712212,0.580969337,0.75461574,Up,14.53003,2001,12,26,4
37252,1149.369995,1157.130005,1149.369995,1157.130005,876300000,1157.130005,0.675153348,0.412350579,-0.020961926,0.435110995,-0.837712212,0.580969337,Up,7.76001,2001,12,27,5
37253,1157.130005,1164.640015,1157.130005,1161.02002,917400000,1161.02002,0.33617787,0.675153348,0.412350579,-0.020961926,0.435110995,-0.837712212,Up,7.51001,2001,12,28,6
37256,1161.02002,1161.160034,1148.040039,1148.079956,943600000,1148.079956,-1.11454271,0.33617787,0.675153348,0.412350579,-0.020961926,0.435110995,Down,13.119995,2001,12,31,2
37258,1148.079956,1154.670044,1136.22998,1154.670044,1171000000,1154.670044,0.574009499,-1.11454271,0.33617787,0.675153348,0.412350579,-0.020961926,Up,18.440064,2002,1,2,4
37259,1154.670044,1165.27002,1154.01001,1165.27002,1398900000,1165.27002,0.918009093,0.574009499,-1.11454271,0.33617787,0.675153348,0.412350579,Up,11.26001,2002,1,3,5
37260,1165.27002,1176.550049,1163.420044,1172.51001,1513000000,1172.51001,0.621314363,0.918009093,0.574009499,-1.11454271,0.33617787,0.675153348,Up,13.130005,2002,1,4,6
37263,1172.51001,1176.969971,1163.550049,1164.890015,1308300000,1164.890015,-0.649887415,0.621314363,0.918009093,0.574009499,-1.11454271,0.33617787,Down,13.419922,2002,1,7,2
37264,1164.890015,1167.599976,1157.459961,1160.709961,1258800000,1160.709961,-0.358836795,-0.649887415,0.621314363,0.918009093,0.574009499,-1.11454271,Down,10.140015,2002,1,8,3
37265,1160.709961,1174.26001,1151.890015,1155.140015,1452000000,1155.140015,-0.479874059,-0.358836795,-0.649887415,0.621314363,0.918009093,0.574009499,Down,22.369995,2002,1,9,4
37266,1155.140015,1159.930054,1150.849976,1156.550049,1299000000,1156.550049,0.122066068,-0.479874059,-0.358836795,-0.649887415,0.621314363,0.918009093,Up,9.080078,2002,1,10,5
37267,1156.550049,1159.410034,1145.449951,1145.599976,1211900000,1145.599976,-0.946787647,0.122066068,-0.479874059,-0.358836795,-0.649887415,0.621314363,Down,13.960083,2002,1,11,6
37270,1145.599976,1145.599976,1138.150024,1138.410034,1286400000,1138.410034,-0.627613665,-0.946787647,0.122066068,-0.479874059,-0.358836795,-0.649887415,Down,7.449952,2002,1,14,2
37271,1138.410034,1148.810059,1136.880005,1146.189941,1386900000,1146.189941,0.683401127,-0.627613665,-0.946787647,0.122066068,-0.479874059,-0.358836795,Up,11.930054,2002,1,15,3
37272,1146.189941,1146.189941,1127.48999,1127.569946,1482500000,1127.569946,-1.624512163,0.683401127,-0.627613665,-0.946787647,0.122066068,-0.479874059,Down,18.699951,2002,1,16,4
37273,1127.569946,1139.27002,1127.569946,1138.880005,1380100000,1138.880005,1.00304722,-1.624512163,0.683401127,-0.627613665,-0.946787647,0.122066068,Up,11.700074,2002,1,17,5
37274,1138.880005,1138.880005,1124.449951,1127.579956,1333300000,1127.579956,-0.992207164,1.00304722,-1.624512163,0.683401127,-0.627613665,-0.946787647,Down,14.430054,2002,1,18,6
37278,1127.579956,1135.26001,1117.910034,1119.310059,1311600000,1119.310059,-0.733420008,-0.992207164,1.00304722,-1.624512163,0.683401127,-0.627613665,Down,17.349976,2002,1,22,3
